AuditSnapshotAt,MovieId,LibraryId,LibraryName,LibraryType,OriginalFilePath,OriginalFileName,MediaExistsState,DetectedNumber,DetectedNumberSource,NormalizedNumber,AuditReidentifiedNumber,AuditMatchedRule,AuditConfidence,AuditPartIndex,AuditWarnings,NumberConsistency,HasTitle,HasReleaseDate,HasStudio,StudioCount,HasSeries,SeriesCount,HasDescription,HasDirector,DirectorCount,HasActors,ActorCount,HasTags,TagCount,HasMovieTags,MovieTagCount,OfficialMovieTagCount,HasPosterDb,PosterRecordCount,HasPosterFile,PosterExistingFileCount,HasFanartDb,FanartRecordCount,HasFanartFile,FanartExistingFileCount,HasPreviewDb,PreviewRecordCount,HasPreviewFile,PreviewExistingFileCount,HasScreenshotDb,ScreenshotRecordCount,HasScreenshotFile,ScreenshotExistingFileCount,HasNfoState,NfoPath,NfoFileExists,HasImageDb,ImageRecordCount,ExistingImageFileCount,MissingImageFileCount,UnregisteredPhysicalResources,UnregisteredMissingResources,CurrentMetadataHealth,DashboardComplete,ScrapeStatus,LatestSyncTaskId,LatestSyncTaskEvidenceBackup,LatestSyncFinalStatus,LatestSuccessfulProvider,LatestFailedProvider,LatestSyncAt,MdcNgState,MetaTubeState,JavBusState,MdcPathMappingFailure,DatabaseMergeSuccess,DatabaseAddedFields,ProviderReturnSummary,ProviderMergeSummary,MetadataMergeSummary,TaskError,MainReasonCode,MainReason,SecondaryReasons,Evidence,RecommendedAction
2026-07-24T21:10:52+08:00,12,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\STARS-657+四星.mp4,STARS-657+四星.mp4,Present,STARS-657,AuditReevaluation;NotPersisted,STARS-657,STARS-657,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,10,Yes,2,2,Yes,2,Yes,2,Yes,3,Yes,3,Yes,30,Yes,30,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\STARS-657\STARS-657.nfo,Yes,Yes,35,35,0,Poster,,Complete,Yes,complete,11589,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:21:25.6139434+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;标签,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(6)、演员(1)、Poster、Fanart、Preview(15)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 9 项：标题、番号、日期、时长、导演、厂商、标签(4)、演员(1)、Poster；空：系列、Fanart、Preview、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(6)、演员(1)、Poster、Fanart、Preview(15)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+3)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(15)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,13,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\CSPL-003+五星+制服+娇小可爱清纯+高颜值.mp4,CSPL-003+五星+制服+娇小可爱清纯+高颜值.mp4,Present,CSPL-003,AuditReevaluation;NotPersisted,CSPL-003,CSPL-003,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,No,0,Yes,1,Yes,34,Yes,5,5,Yes,2,Yes,2,Yes,3,Yes,3,Yes,35,Yes,35,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\CSPL-003\CSPL-003.nfo,Yes,Yes,40,40,0,Poster;Preview,,Complete,Yes,complete,11599,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:22:53.4406698+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;标签,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、厂商、系列、标签(17)、演员(1)、Poster、Fanart、Preview(17)、简介；空：导演、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(20)、演员(1)、Poster、Preview(18)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、厂商、系列、标签(17)、演员(1)、Poster、Fanart、Preview(17)、简介；空：导演、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+16)、Preview(+18)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、厂商、系列、标签(33)、演员(1)、Poster、Fanart、Preview(35)、简介；空：导演、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,14,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\SSNI-297+五星+制服+持续输出+高颜值.mp4,SSNI-297+五星+制服+持续输出+高颜值.mp4,Present,SSNI-297,AuditReevaluation;NotPersisted,SSNI-297,SSNI-297,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,3,No,0,Yes,Yes,1,Yes,1,Yes,17,Yes,5,5,Yes,2,Yes,2,Yes,3,Yes,3,Yes,20,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\SSNI-297\SSNI-297.nfo,Yes,Yes,25,25,0,Poster;Preview,,Complete,Yes,complete,11612,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:23:37.7097465+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;标签,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(10)、演员(1)、Poster、Preview(10)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+8)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(16)、演员(1)、Poster、Fanart、Preview(20)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,16,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\062620-001+四星+无码+紧身裤.mp4,062620-001+四星+无码+紧身裤.mp4,Present,,AuditReevaluation;NotPersisted,062620-001,,,0.0,,NoCandidate,AuditNoCandidate,Yes,Yes,Yes,1,Yes,1,No,No,0,Yes,1,Yes,10,Yes,4,4,Yes,1,Yes,1,Yes,1,Yes,1,No,0,No,0,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\062620-001\062620-001.nfo,Yes,Yes,2,2,0,Poster;Preview,Preview,Incomplete,No,complete,11602,upgrade_20260724_002606,Failed,,,2026-07-23T14:22:14.7731359+00:00,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,NoRetainedDetailedEvidence,No,No,,,,,影片没有可用于同步的番号。,L,实体资源存在，但数据库缺少对应资源关联,,Preview,校验后补资源关联；无需重新同步
2026-07-24T21:10:52+08:00,17,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\FC2-2714057+五星+好身材大长腿+强制+爆操.mp4,FC2-2714057+五星+好身材大长腿+强制+爆操.mp4,Present,,AuditReevaluation;NotPersisted,FC2-2714057,,,0.0,,NoCandidate,AuditNoCandidate,Yes,Yes,Yes,1,No,0,Yes,No,0,No,0,Yes,7,Yes,5,5,Yes,3,Yes,3,Yes,3,Yes,3,No,0,No,0,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FC2-2714057\FC2-2714057.nfo,Yes,Yes,6,6,0,Poster,,Incomplete,No,complete,11430,upgrade_20260724_002606,Completed,MetaTube,MDC-NG;JavBus,2026-07-23T14:10:57.5189821+00:00,Failed,Success,Failed,Yes,Yes,Fanart;Poster,[MetaTube] 返回：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),[Metadata Merge] 最终字段：有 9 项：标题、番号、日期、时长、厂商、标签(6)、Poster、Fanart、简介；空：导演、系列、演员、Preview、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,H,Provider/Merge 最终结果中相应字段为空,R:任务显示完成或部分完成，但 Standard 必填字段仍不完整,当前缺失=演员,仅对该影片定向补同步或复核 Provider
2026-07-24T21:10:52+08:00,18,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\ABW-184+四星+多人+高颜值.mp4,ABW-184+四星+多人+高颜值.mp4,Present,ABW-184,AuditReevaluation;NotPersisted,ABW-184,ABW-184,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,3,Yes,Yes,1,Yes,1,Yes,10,Yes,4,4,Yes,1,Yes,1,Yes,2,Yes,2,Yes,13,Yes,13,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ABW-184\ABW-184.nfo,Yes,Yes,16,16,0,Fanart;Poster;Preview,,Complete,No,complete,11538,upgrade_20260724_002606,CompletedWithErrors,MetaTube;JavBus,MDC-NG,2026-07-23T14:17:19.0440320+00:00,Failed,Success,Success,Yes,Yes,标签,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(2)、演员(1)、Poster、Fanart、Preview(13)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(7)、演员(1)、Poster、Preview(13)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(2)、演员(1)、Poster、Fanart、Preview(13)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+7)、Preview(+13),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(9)、演员(1)、Poster、Fanart、Preview(26)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),图片写入失败: Response status code does not indicate success: 404 (Not Found).,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,19,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\BMW-250+五星+爆操+高颜值.mp4,BMW-250+五星+爆操+高颜值.mp4,Present,BMW-250,AuditReevaluation;NotPersisted,BMW-250,BMW-250,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,No,0,Yes,No,0,Yes,65,Yes,13,Yes,4,4,Yes,2,Yes,2,Yes,3,Yes,3,Yes,36,Yes,36,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\BMW-250\BMW-250.nfo,Yes,Yes,41,41,0,Poster,,Complete,Yes,complete,11621,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:24:54.1355434+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;标签;演员,[MetaTube] 返回：有 11 项：标题、番号、日期、时长、厂商、标签(6)、演员(54)、Poster、Fanart、Preview(12)、简介；空：导演、系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 9 项：标题、番号、日期、时长、厂商、标签(8)、演员(60)、Poster、Preview(12)；空：导演、系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 11 项：标题、番号、日期、时长、厂商、标签(6)、演员(54)、Poster、Fanart、Preview(12)、简介；空：导演、系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+6)、演员(+9)、Preview(+12)、演员头像(+59),[Metadata Merge] 最终字段：有 11 项：标题、番号、日期、时长、厂商、标签(12)、演员(63)、Poster、Fanart、Preview(24)、简介；空：导演、系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,20,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\JUQ-025+五星+制服+持续输出+高颜值.mp4,JUQ-025+五星+制服+持续输出+高颜值.mp4,Present,JUQ-025,AuditReevaluation;NotPersisted,JUQ-025,JUQ-025,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,No,0,Yes,Yes,1,Yes,2,Yes,20,Yes,5,5,Yes,2,Yes,2,Yes,3,Yes,3,Yes,22,Yes,22,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\JUQ-025\JUQ-025.nfo,Yes,Yes,27,27,0,Poster;Preview,,Complete,Yes,complete,11616,upgrade_20260724_002606,CompletedWithErrors,MetaTube;JavBus,MDC-NG,2026-07-23T14:24:34.6938926+00:00,Failed,Success,Success,Yes,Yes,标签,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(9)、演员(1)、Poster、Fanart、Preview(11)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(11)、演员(1)、Poster、Preview(11)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(9)、演员(1)、Poster、Fanart、Preview(11)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+10)、Preview(+11)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(19)、演员(1)、Poster、Fanart、Preview(22)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),图片写入失败: Response status code does not indicate success: 502 (Bad Gateway).,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,21,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\SAME-013+五星+制服+强制+高颜值.mp4,SAME-013+五星+制服+强制+高颜值.mp4,Present,SAME-013,AuditReevaluation;NotPersisted,SAME-013,SAME-013,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,No,0,Yes,Yes,1,Yes,1,Yes,15,Yes,5,5,Yes,2,Yes,2,Yes,3,Yes,3,Yes,20,Yes,20,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\SAME-013\SAME-013.nfo,Yes,Yes,25,25,0,Poster;Preview,,Complete,Yes,complete,11590,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:21:49.8568548+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;标签,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(6)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Preview(10)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(6)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+8)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(14)、演员(1)、Poster、Fanart、Preview(20)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,22,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\MEYD-780+高颜值.mp4,MEYD-780+高颜值.mp4,Present,MEYD-780,AuditReevaluation;NotPersisted,MEYD-780,MEYD-780,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,3,No,0,Yes,Yes,1,Yes,2,Yes,19,Yes,2,2,Yes,2,Yes,2,Yes,3,Yes,3,Yes,36,Yes,36,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\MEYD-780\MEYD-780.nfo,Yes,Yes,41,41,0,Poster,,Complete,Yes,complete,11592,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:21:39.3086433+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;标签;演员,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Fanart、Preview(12)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(10)、演员(2)、Poster、Preview(12)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(8)、演员(1)、Poster、Fanart、Preview(12)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+10)、演员(+1)、Preview(+12)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(18)、演员(2)、Poster、Fanart、Preview(24)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,23,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\FSDSS-467+三星+制服.mp4,FSDSS-467+三星+制服.mp4,Present,FSDSS-467,AuditReevaluation;NotPersisted,FSDSS-467,FSDSS-467,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,No,0,Yes,Yes,1,Yes,2,Yes,12,Yes,3,3,Yes,2,Yes,2,Yes,3,Yes,3,Yes,30,Yes,30,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\FSDSS-467\FSDSS-467.nfo,Yes,Yes,35,35,0,Poster,,Complete,Yes,complete,11598,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:22:16.5301453+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;标签,[MetaTube] 返回：有 12 项：标题、番号、日期、时长、导演、厂商、标签(9)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(4)、演员(1)、Poster、Preview(10)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 12 项：标题、番号、日期、时长、导演、厂商、标签(9)、演员(1)、Poster、Fanart、Preview(10)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+3)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、导演、厂商、标签(12)、演员(1)、Poster、Fanart、Preview(20)、简介；空：系列、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,24,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\IPX-666+四星+娇小可爱清纯+高颜值.mp4,IPX-666+四星+娇小可爱清纯+高颜值.mp4,Present,IPX-666,AuditReevaluation;NotPersisted,IPX-666,IPX-666,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,19,Yes,4,4,Yes,2,Yes,2,Yes,2,Yes,2,Yes,36,Yes,36,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\IPX-666\IPX-666.nfo,Yes,Yes,40,40,0,Poster,,Complete,Yes,complete,11522,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:15:33.4727404+00:00,Failed,Success,Success,Yes,Yes,Preview;标签,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(8)、演员(1)、Poster、Fanart、Preview(12)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 11 项：标题、番号、日期、时长、导演、厂商、系列、标签(10)、演员(1)、Poster、Preview(12)；空：Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(8)、演员(1)、Poster、Fanart、Preview(12)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+10)、Preview(+12)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(18)、演员(1)、Poster、Fanart、Preview(24)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,25,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\ABW-265+娇小可爱清纯+高颜值+涼森れむ.mp4,ABW-265+娇小可爱清纯+高颜值+涼森れむ.mp4,Present,ABW-265,AuditReevaluation;NotPersisted,ABW-265,ABW-265,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,2,Yes,Yes,1,Yes,1,Yes,14,Yes,3,3,Yes,1,Yes,1,Yes,1,Yes,1,Yes,10,Yes,10,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\ABW-265\ABW-265.nfo,Yes,Yes,12,12,0,Poster,,Complete,No,complete,11539,upgrade_20260724_002606,CompletedWithErrors,MetaTube;JavBus,MDC-NG,2026-07-23T14:17:00.9588107+00:00,Failed,Success,Success,Yes,Yes,标签,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(7)、演员(1)、Poster、Fanart、Preview(10)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(7)、演员(1)、Poster、Preview(10)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(7)、演员(1)、Poster、Fanart、Preview(10)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+6)、Preview(+10)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(13)、演员(1)、Poster、Fanart、Preview(20)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),图片写入失败: Response status code does not indicate success: 404 (Not Found).,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,26,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\STARS-166+制服+持续输出+高颜值.mp4,STARS-166+制服+持续输出+高颜值.mp4,Present,STARS-166,AuditReevaluation;NotPersisted,STARS-166,STARS-166,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,Yes,1,Yes,15,Yes,4,4,Yes,2,Yes,2,Yes,2,Yes,2,Yes,58,Yes,58,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\STARS-166\STARS-166.nfo,Yes,Yes,62,62,0,Poster,,Complete,Yes,complete,11536,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:17:26.1509017+00:00,Failed,Success,Success,Yes,Yes,Preview;标签,[MetaTube] 返回：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(7)、演员(1)、Poster、Fanart、Preview(19)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、导演、厂商、标签(9)、演员(1)、Poster、Preview(20)；空：系列、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(7)、演员(1)、Poster、Fanart、Preview(19)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+7)、Preview(+20)、演员头像(+1),[Metadata Merge] 最终字段：有 13 项：标题、番号、日期、时长、导演、厂商、系列、标签(14)、演员(1)、Poster、Fanart、Preview(39)、简介；空：Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
2026-07-24T21:10:52+08:00,27,5,电影,Standard,Z:\bcbcbcbc\ca-ES\data\已命名电影\JBS-005+三星+制服+多人.mp4,JBS-005+三星+制服+多人.mp4,Present,JBS-005,AuditReevaluation;NotPersisted,JBS-005,JBS-005,StandardSeparated,0.97,,,Match,Yes,Yes,Yes,2,Yes,1,Yes,No,0,Yes,1,Yes,9,Yes,4,4,Yes,2,Yes,2,Yes,3,Yes,3,Yes,27,Yes,27,No,0,No,0,Yes,Z:\bcbcbcbc\ca-ES\LocalMediaManager\NFO\JBS-005\JBS-005.nfo,Yes,Yes,32,32,0,Poster,,Complete,Yes,complete,11610,upgrade_20260724_002606,Completed,MetaTube;JavBus,MDC-NG,2026-07-23T14:23:36.9784485+00:00,Failed,Success,Success,Yes,Yes,Fanart;Poster;Preview;标签,[MetaTube] 返回：有 11 项：标题、番号、日期、时长、厂商、系列、标签(4)、Poster、Fanart、Preview(9)、简介；空：导演、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 返回：有 10 项：标题、番号、日期、时长、厂商、系列、标签(5)、演员(1)、Poster、Preview(9)；空：导演、Fanart、Screenshot、简介、评分、NFO(由同步流程生成，Provider 不直接返回),[MetaTube] 补全：有 11 项：标题、番号、日期、时长、厂商、系列、标签(4)、Poster、Fanart、Preview(9)、简介；空：导演、演员、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回) | [JavBus] 补全：标签(+4)、演员(+1)、Preview(+9)、演员头像(+1),[Metadata Merge] 最终字段：有 12 项：标题、番号、日期、时长、厂商、系列、标签(8)、演员(1)、Poster、Fanart、Preview(18)、简介；空：导演、Screenshot、评分、NFO(由同步流程生成，Provider 不直接返回),,OK,按当前 Standard 数据库规则完整,,物理文件状态另列,无需重新同步
